id,text,word_count,language,source,source_type,collection_date,sdg_labels,primary_sdg,sdg_targets,confidence,annotation_notes,synthetic_sdg
c562e5d4,"Last month, our village was selected for the Pradhan Mantri Gram Sadak Yojana to construct a new road connecting our hamlet to the main market. But the contractor hired by the panchayat used substandard materials and cut corners during the construction, resulting in a poorly built road that is already crumbling. When we approached the sarpanch to demand quality work, he dismissed our concerns and said the project was completed as per specifications. Without any avenues for seeking redressal, we feel helpless against this blatant misuse of public funds.",89,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This text highlights issues of lack of transparency, accountability, and responsive governance in the implementation of a government scheme, which are challenges under SDG 16.",16
19b2657e,"Our village has been struggling with the problem of stray cattle destroying our wheat and paddy crops. We approached the local animal husbandry department for support, but the veterinary officer demanded a bribe of Rs 2,000 before even visiting our fields. When we refused to pay, he threatened to not provide any assistance. Farmers like us are already facing financial distress due to the pandemic and rising input costs. How can we access the government support we are entitled to when corruption is so deeply entrenched in the system?",89,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This text highlights corruption in the delivery of government services and support to farmers, which is a challenge under SDG 16.",16
39bda162,"Farmers in Ludhiana district continue to face corruption in MGNREGA wage payments. Sarpanch Gurdeep Singh has been accused of pocketing funds and favoring his own relatives for work. ""We file RTI applications but get no response. The system is rigged and we have no way to hold the panchayat accountable,"" says Harjeet Kaur, a local farmer.",56,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk highlights issues of corruption, lack of accountability, and barriers to accessing grievance redressal mechanisms, which are key to SDG 16 on peace, justice and strong institutions.",16
657b0071,"In Moga, women sarpanches like Rajwant Kaur are leading the charge for more transparent and accountable local governance. ""We've started using RTI to demand records of panchayat funds and projects. But the male officials still try to sideline us. We need stronger laws to protect the rights of elected women leaders,"" she says.",53,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk focuses on empowering women in leadership roles and the challenges they face in achieving accountability, which are crucial aspects of SDG 16.",16
541ecc8d,"Farmers in Bathinda are unable to access benefits from the Pradhan Mantri Fasal Bima Yojana due to middlemen demanding bribes. ""The sarpanch and patwari work together to skim off funds. When we complain, they threaten us. We need the government to step in and ensure direct benefit transfers without any intermediaries,"" says Sukhwinder Singh, a local farmer.",57,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk highlights issues of corruption, lack of access to justice, and the need for transparent and accountable institutions, which are key to SDG 16.",16
974bea26,"In Jalandhar, the local panchayat has been accused of awarding ghost contracts for MGNREGA work and doctoring muster rolls. ""We've held protests and filed complaints, but the higher officials always side with the sarpanch. They say we're troublemakers. We need the right to rapid grievance redressal and independent audits of panchayat finances,"" says Gurmeet Kaur, a social activist.",58,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk focuses on lack of accountability, grievance redressal, and the need for independent oversight of local institutions, which are crucial to SDG 16.",16
d1bc682d,"Farmers in Amritsar district have filed multiple RTI applications to get details of crop insurance payouts, but the panchayat and revenue officials have been unresponsive. ""They claim the records are lost. We suspect the sarpanch and patwari have embezzled the funds. We need stronger whistleblower protection laws to hold corrupt officials accountable,"" says Lakhwinder Singh, a local farmer leader.",59,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk highlights issues of lack of transparency, corruption, and the need for effective grievance redressal mechanisms and whistleblower protection, which are key aspects of SDG 16.",16
953dc262,"In Muktsar, women farmers allege that the male-dominated panchayat has been denying them equal rights to ancestral land. ""When we try to assert our legal claims, the sarpanch and patwari threaten and intimidate us. We need the government to enforce our property rights and ensure gender-equal access to justice,"" says Jasbir Kaur, a local farmer.",55,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk focuses on issues of gender inequality, lack of access to justice, and the need to protect the legal rights of marginalized groups, which are crucial to SDG 16.",16
8fffb856,"Farmers in Hoshiarpur are demanding greater transparency in the functioning of the local panchayat. ""The sarpanch and his cronies award contracts to their own relatives and pocket the funds. When we file RTI queries, they stonewall us. We need independent audits and whistleblower protection to ensure accountability,"" says Jagtar Singh, a local activist.",53,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk highlights issues of corruption, lack of transparency, and the need for independent oversight and whistleblower protection, which are key to SDG 16.",16
a5df80b4,"In Patiala district, farmers have alleged that the local sarpanch is denying them access to government schemes due to political affiliations. ""If you're not from his party, he won't let you access MGNREGA wages or crop insurance benefits. We've complained to the Block Development Officer but he's in cahoots with the sarpanch. We need stronger grievance redressal mechanisms,"" says Kulwinder Kaur, a local farmer.",64,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk highlights issues of politicization of local governance, lack of access to justice, and the need for effective grievance redressal mechanisms, which are crucial to SDG 16.",16
64efcaaf,"Dalit farmers in Fatehgarh Sahib allege that the upper-caste dominated panchayat has been systematically excluding them from accessing government schemes and services. ""They deny us work under MGNREGA, water for irrigation, and even rations from the PDS. When we protest, the sarpanch and patwari threaten us with violence. We need the law to protect our rights and enable equal access to justice,"" says Lakhwinder Masih, a local Dalit farmer leader.",70,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk focuses on issues of discrimination, lack of access to justice, and the need to protect the rights of marginalized groups, which are key to SDG 16.",16
158e271c,"In Kapurthala, a group of women farmers have filed a PIL in the Punjab and Haryana High Court against the state government's failure to implement the Mahila Kisan Sashaktikaran Pariyojana. ""The panchayat is dominated by men who deny us our rightful entitlements. We need the courts to intervene and ensure effective implementation of laws that empower women farmers,"" says Harbans Kaur, one of the petitioners.",65,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk highlights the use of legal mechanisms to seek accountability and justice, which are crucial aspects of SDG 16.",16
d44f7df7,"Farmers in Mansa district have accused the local panchayat of embezzling funds meant for the installation of solar pumps under the Pradhan Mantri Kisan Urja Suraksha evam Utthaan Mahabhiyan (PM-KUSUM) scheme. ""The sarpanch and patwari have created fake beneficiary lists and pocketed the money. We've filed multiple complaints but the authorities have done nothing,"" says Sukhdev Singh, a marginal farmer.",60,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk focuses on issues of corruption and lack of accountability in the implementation of government schemes, which are key to SDG 16.",16
939411df,"In Ferozepur, the local panchayat has been accused of denying women farmers their rightful share of compensation for crop loss under the Pradhan Mantri Fasal Bima Yojana. ""The sarpanch and his cronies have been colluding with the patwari to manipulate the claims process. When we tried to protest, they threatened us with violence. We need the government to intervene and protect our legal rights,"" says Jaswinder Kaur, a local farmer.",70,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk highlights issues of gender discrimination, lack of access to justice, and the need to protect the rights of marginalized groups, which are crucial to SDG 16.",16
dfde593e,"Farmers in Sangrur district have alleged that the local panchayat has been denying them access to records under the Right to Information (RTI) Act. ""Whenever we file RTI queries about scheme funds and projects, the sarpanch and patwari simply refuse to provide the information. We suspect large-scale corruption, but have no way to hold them accountable,"" says Gurpreet Singh, a local farmer leader.",63,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk focuses on issues of lack of transparency and the need for effective access to information, which are key aspects of SDG 16.",16
d94be17d,"In Barnala, women farmers have alleged that the male-dominated panchayat has been denying them access to the Mahila Kisan Sashaktikaran Pariyojana. ""The sarpanch and his cronies claim the funds have been exhausted, but we know they've been siphoned off. We need the government to ensure gender-equitable implementation of these schemes and provide us with effective grievance redressal mechanisms,"" says Surjit Kaur, a local farmer.",64,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk highlights issues of gender discrimination, lack of access to justice, and the need for accountable and transparent institutions, which are crucial to SDG 16.",16
c1bfffb0,"Farmers in Tarn Taran district have accused the local panchayat of denying them access to the Pradhan Mantri Kisan Samman Nidhi (PM-KISAN) scheme. ""The sarpanch and patwari have been demanding bribes from us to include our names in the beneficiary list. When we refused to pay, they struck us off the list. We need the government to directly credit the funds to our accounts without any middlemen,"" says Jagtar Singh, a local farmer.",73,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk focuses on issues of corruption, lack of transparency, and the need for direct benefit transfers to eliminate intermediaries, which are key to SDG 16.",16
5f1511ad,"In Fazilka, the local panchayat has been accused of denying Dalit farmers their rightful share of the Pradhan Mantri Fasal Bima Yojana compensation. ""The sarpanch and patwari have been colluding with the insurance company to undervalue our claims. When we protested, they threatened to exclude us from the village water and grazing lands. We need the law to protect our rights and ensure equal access to justice,"" says Lakhwinder Masih, a local Dalit farmer leader.",75,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk highlights issues of discrimination, lack of access to justice, and the need to protect the rights of marginalized groups, which are crucial to SDG 16.",16
9ef25949,"Farmers in Pathankot district have alleged that the local panchayat has been denying them access to the Pradhan Mantri Kisan Maandhan Yojana, a pension scheme for small and marginal farmers. ""The sarpanch and patwari claim the funds have been exhausted, but we suspect they've been misappropriating the money. We need the government to conduct an independent audit and ensure transparent implementation of this scheme,"" says Rajinder Singh, a local farmer.",70,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk focuses on issues of corruption, lack of transparency, and the need for independent oversight, which are key to SDG 16.",16
5f065215,"In Ropar, the local panchayat has been accused of denying access to records under the Right to Information (RTI) Act. ""Whenever we file RTI queries about the utilization of scheme funds, the sarpanch and patwari claim the records are 'unavailable.' We suspect large-scale embezzlement, but have no way to hold them accountable. We need stronger laws to protect the right to information and enable effective grievance redressal,"" says Gurdeep Singh, a local activist.",73,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk highlights issues of lack of transparency, corruption, and the need for effective access to information and grievance redressal mechanisms, which are crucial to SDG 16.",16
f63bf392,"Farmers in Shaheed Bhagat Singh Nagar district have accused the local panchayat of awarding ghost contracts under the MGNREGA scheme. ""The sarpanch and patwari have been creating fake job cards and embezzling the funds. When we tried to file complaints, they threatened us with violence. We need the government to conduct social audits and ensure independent monitoring of panchayat accounts,"" says Gurmeet Singh, a local farmer.",66,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk focuses on issues of corruption, lack of accountability, and the need for independent oversight, which are key to SDG 16.",16
9895119c,"In Mansa district, farmers complain that MGNREGA wages are often siphoned off by middlemen and sarpanches. ""We work hard but never get the full amount owed to us. The sarpanch's relatives always seem to get priority for work,"" says Manjeet Singh, a small landholder. Locals demand more financial transparency from the panchayat to curb corruption.",55,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk highlights issues of corruption and lack of accountability in local governance, which are key aspects of SDG 16.",16
c126d46c,"Balwinder Kaur, the first woman sarpanch of Kharar village, Rupnagar, is fighting an uphill battle. ""The previous sarpanch and his cronies used to pocket funds meant for development works. I'm trying to implement projects transparently but keep facing roadblocks."" She has filed RTI requests to uncover financial irregularities, but says the system is stacked against common people seeking justice.",59,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk showcases challenges faced by local leaders in promoting transparent and accountable governance, a key aspect of SDG 16.",16
ac380870,"In Taran Taran, the local patwari demands bribes from farmers to process their land records. ""We have no choice but to pay him off. If we don't, he'll make our lives hell dealing with revenue matters,"" says Kulwinder Kaur. Locals have filed RTI requests to the district collector, but the patwari continues operating with impunity, highlighting deep-rooted corruption in the system.",61,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk illustrates how corruption and lack of accountability in institutions undermines the rule of law, a core element of SDG 16.",16
cb849903,"Farmers in Jalandhar are up in arms against the local sarpanch, alleging he has been siphoning off funds meant for repairing village roads and drains. ""We keep raising this issue at the gram sabha, but he just ignores us. The authorities don't seem to care either,"" says Gurpreet Singh. Lack of grievance redressal mechanisms and panchayat accountability erodes public trust in local governance.",63,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk highlights issues of poor local governance and lack of accountability, which undermine SDG 16 on promoting just, peaceful and inclusive societies.",16
a79a11db,"In Fazilka, a group of landless farm workers approached the district collector's office to complain about not receiving their full MGNREGA wages. ""The sarpanch and his cronies have been skimming off a portion of our earnings. We deserve the full amount owed to us,"" says Jasbir Kaur. However, their grievance was ignored, leaving them with no recourse for seeking justice.",60,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk illustrates a lack of access to justice and grievance redressal mechanisms for marginalized groups, an important aspect of SDG 16.",16
68632a08,"A group of women farmers in Ludhiana have filed an RTI request to expose corruption in the distribution of seed and fertilizer subsidies. ""The local cooperative society gives priority to the sarpanch's relatives, while we struggle to access these vital inputs. We want a fair and transparent system,"" says Harpreet Kaur. However, accessing information through RTI remains an uphill battle for ordinary citizens.",63,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk highlights issues of lack of transparency and accountability in public service delivery, as well as challenges in accessing information, all of which are central to SDG 16.",16
b786369c,"In Bathinda, the local patwari has been demanding bribes from farmers to update their land records. ""I've been trying for months to get my papers corrected, but the patwari keeps asking for money. I don't have the means to pay him off,"" says Sukhwinder Singh. Marginalized farmers lack the resources to navigate the corrupt bureaucracy and secure their legal rights.",60,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk illustrates how corruption in public institutions denies marginalized groups access to justice and undermines the rule of law, core aspects of SDG 16.",16
7d2f545c,"Sarpanch Rajveer Kaur of Samrala block, Ludhiana, has been fighting an uphill battle against the male-dominated panchayat. ""The other members often sideline me and make decisions without consulting me. I'm trying to make the panchayat more inclusive and accountable, but it's an everyday struggle."" Empowering women leaders in local governance is crucial for promoting just and equitable institutions.",58,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk highlights the challenges faced by women leaders in local governance, an important aspect of promoting inclusive and accountable institutions under SDG 16.",16
ba7aec89,"In Kapurthala, a group of farmers have filed a case against the local agricultural cooperative for denying them access to subsidized seeds and fertilizers. ""We're entitled to these inputs, but the cooperative president keeps giving preference to his own people. We've approached the district administration, but they don't seem to care,"" says Joginder Singh. Lack of legal recourse leaves marginalized farmers vulnerable to the whims of local powerbrokers.",68,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk illustrates how a lack of access to justice and accountability mechanisms undermines the rights of marginalized groups, a key aspect of SDG 16.",16
16484bbd,"Farmers in Muktsar are up in arms against the local patwari who has been demanding bribes to update their land records. ""We can't get anything done without paying him off. He's been running this corrupt racket for years with the connivance of the sarpanch,"" says Gurbax Singh. Despite repeated complaints to the district collector, the patwari continues to operate with impunity, highlighting deep-rooted corruption in the system.",67,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk showcases how corruption in public institutions denies citizens access to basic services and undermines the rule of law, core elements of SDG 16.",16
157cfe33,"In Moga, a group of small and marginal farmers have filed an RTI request to expose the local cooperative's mismanagement of subsidized agricultural inputs. ""The cooperative president is hand-in-glove with the sarpanch. They're siphoning off funds meant for us,"" says Kulwinder Kaur. However, getting a timely response to their RTI query has been an uphill battle, further eroding their faith in the system.",63,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk illustrates how a lack of transparency and accountability in local institutions undermines access to public services, a key aspect of SDG 16.",16
aa514942,"Jaswinder Kaur, a woman sarpanch in Amritsar, has been fighting to empower the gram sabha and make the panchayat more inclusive. ""The previous administration was dominated by a few powerful families. I'm trying to give all villagers a voice, but the vested interests are making it very difficult."" She has filed RTI requests to uncover financial irregularities, but faces resistance from the old guard.",64,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk highlights the challenges faced by women leaders in promoting inclusive and accountable local governance, a crucial aspect of SDG 16.",16
c551885a,"In Ferozepur, a group of landless farm workers have approached the district magistrate to file a complaint against the local sarpanch. ""He has been denying us our rightful MGNREGA wages for months. We've raised this issue in the gram sabha, but he just ignores us,"" says Baljit Singh. However, their grievance has fallen on deaf ears, with no effective mechanism to hold the sarpanch accountable.",65,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk illustrates how a lack of access to justice and grievance redressal mechanisms undermines the rights of marginalized groups, a key aspect of SDG 16.",16
e0cfa4e7,"In Patiala, a group of women farmers have approached the district administration to complain about the local cooperative's nepotism in distributing subsidized seeds and fertilizers. ""The cooperative president only helps his own relatives, while we struggle to access these vital inputs. We want a fair and transparent system,"" says Harpreet Kaur. However, their grievance has been met with inaction, highlighting the lack of accountability in local institutions.",67,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk showcases how a lack of transparency and accountability in public service delivery denies marginalized groups their rights, a core element of SDG 16.",16
3a7c4b18,"Kulwinder Singh, a small farmer in Hoshiarpur, has filed an RTI request to uncover financial irregularities in the local panchayat's development works. ""The sarpanch and his cronies have been siphoning off funds meant for road repairs and drainage systems. We deserve to know how our tax money is being spent,"" he says. However, getting a timely response to his RTI query has been an uphill battle, highlighting the challenges in accessing information and seeking accountability.",75,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk illustrates how citizens face barriers in accessing information and holding local institutions accountable, a key aspect of SDG 16.",16
98816384,"In Ropar, a group of farmers have filed a case against the local agricultural cooperative for denying them access to subsidized seeds and fertilizers. ""The cooperative president is hand-in-glove with the sarpanch. They only help their own people,"" says Harpreet Kaur. Despite repeated attempts to seek justice through the district administration, the farmers have received no recourse, further eroding their trust in the system.",64,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk highlights how a lack of access to justice and accountability mechanisms undermines the rights of marginalized groups, a key aspect of SDG 16.",16
14d2051c,"Sarpanch Rajveer Kaur of Samrala block, Ludhiana, has been at loggerheads with the male-dominated panchayat. ""The other members often sideline me and make decisions without consulting me. I'm trying to make the panchayat more inclusive and accountable, but it's an everyday struggle."" Despite her efforts, Rajveer Kaur faces persistent resistance from vested interests, underscoring the challenges of promoting gender equality in local governance.",63,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk illustrates the challenges faced by women leaders in promoting inclusive and accountable local governance, a crucial aspect of SDG 16.",16
9964ccbe,"In Bathinda, a group of farmers have filed an RTI request to expose corruption in the distribution of subsidized agricultural inputs. ""The local cooperative only helps the sarpanch's friends and relatives. We're entitled to these inputs, but they keep denying us,"" says Joginder Singh. However, accessing information through RTI remains an uphill battle, as the cooperative president continues to operate with impunity.",62,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk highlights issues of lack of transparency and accountability in public service delivery, as well as challenges in accessing information, all of which are central to SDG 16.",16
c85815a2,"Farmers in Mansa are up in arms against the local patwari who has been demanding bribes to update their land records. ""We can't get anything done without paying him off. He's been running this corrupt racket for years with the connivance of the sarpanch,"" says Gurbax Singh. Despite repeated complaints to the district collector, the patwari continues to operate with impunity, underscoring the deep-rooted corruption in the system.",68,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk showcases how corruption in public institutions denies citizens access to basic services and undermines the rule of law, core elements of SDG 16.",16
dcf453f7,"In Jalandhar, a group of landless farm workers have approached the district authorities to file a complaint against the local sarpanch. ""He has been denying us our rightful MGNREGA wages for months. We've raised this issue in the gram sabha, but he just ignores us,"" says Baljit Singh. However, their grievance has fallen on deaf ears, with no effective mechanism to hold the sarpanch accountable for his actions.",68,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk illustrates how a lack of access to justice and grievance redressal mechanisms undermines the rights of marginalized groups, a key aspect of SDG 16.",16
12f90a37,"Farmers in Mansa district have been complaining about rampant corruption in the MGNREGA scheme. Sarpanches often siphon off wages and give jobs to their relatives. People have filed dozens of RTI requests, but there's no accountability. The local MLA has ignored our pleas for an investigation. We need an ombudsman to oversee panchayat finances and ensure that MGNREGA benefits reach the intended workers.",63,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk discusses issues of corruption, lack of transparency and accountability in local governance, which are key aspects of SDG 16 on peace, justice and strong institutions.",16
21a914ee,The women's self-help group in our Bathinda village has been fighting for 2 years to get the sarpanch to build the promised community centre. He keeps making excuses and using the funds for his own projects. We complained to the block development officer but got no response. How can we hold these elected leaders accountable? Don't we have a fundamental right to transparent and responsive local governance?,67,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk highlights the lack of accountability and responsiveness of local leaders, as well as the difficulties faced by citizens in exercising their rights, which are key governance challenges under SDG 16.",16
10ee9108,"When my family applied for the Kisan Samman Nidhi scheme, the patwari demanded a 10% bribe. I filed an RTI to ask about this but got no response. Now the sarpanch is refusing to give me a copy of the panchayat resolution, saying it's 'confidential'. How can we small farmers access our rightful benefits when there is so much corruption and secrecy at every level of government?",67,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk illustrates how corruption, lack of transparency and unresponsive institutions prevent citizens from accessing their legal entitlements, core issues under SDG 16.",16
2f34ea2b,"In our Patiala village, the sarpanch and his cronies have taken over the cooperative society. They're siphoning funds and refusing to hold elections. When I tried to file a complaint, the patwari said I should 'know my place' as a woman. I'm so tired of these powerful men abusing their positions. Why do we have panchayati raj if it just breeds nepotism and injustice?",64,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk highlights how local power structures and gender discrimination undermine the accountability and responsiveness of institutions, which are key challenges under SDG 16.",16
a7498ddf,Our Ludhiana farmer producer company has been trying for months to get the district agriculture officer to approve our new storage facility plans. But he keeps delaying and asking for 'facilitation fees'. We've filed RTI requests but get vague responses. How can we small farmers build successful enterprises when we constantly face such bureaucratic red tape and corruption? The system is rigged against us.,64,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk illustrates how corruption and lack of government responsiveness hinders the ability of citizens to access legal rights and public services, which are core issues under SDG 16.",16
98724213,"The new sarpanch in our Fatehgarh Sahib village has refused to hold panchayat meetings for the last 6 months. She only consults her family members on decisions. When I tried to file a complaint, the patwari said I'd be 'taught a lesson' for questioning authority. Our democratic rights are being trampled on. How can we ensure local leaders are truly accountable to the people?",64,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk highlights the lack of transparency, accountability and responsiveness in local governance, as well as intimidation faced by citizens, which are key problems under SDG 16.",16
3b642ac9,"I'm a woman sarpanch in Muktsar district. Even though I was democratically elected, the male members of the panchayat constantly undermine my authority. They refuse to implement my decisions and regularly try to bully me. I've complained to the Block Development Officer but he's done nothing. How can we achieve gender equality in rural governance when patriarchal attitudes prevail?",59,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk illustrates the challenges faced by women leaders in exercising their rightful authority, which is a key issue of inclusive governance under SDG 16.",16
f5c85030,"In our Jalandhar village, the sarpanch is colluding with the contractors to skim money off MGNREGA projects. They only employ their own relatives and friends, leaving out the poorest labourers. When I asked to see the muster rolls, the sarpanch threatened to have me beaten. I don't know where to go for justice - the whole system seems rigged against us.",61,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk highlights corruption, lack of transparency, and abuse of power by local leaders, which undermine the rule of law and access to justice - key focus areas of SDG 16.",16
d3e2e279,"My family has been farming the same land in Ropar district for generations. But last year, the local revenue officer falsely accused us of encroaching on government land. He ordered the destruction of our wheat crop, saying we had no legal rights. We tried to appeal but the courts were backlogged for months. How can we small farmers protect our property rights when the system is so biased against us?",70,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk illustrates how the lack of access to impartial justice and legal recourse can undermine the rights of citizens, a core issue under SDG 16.",16
264dd1b7,"I'm a farmer in Amritsar district. Last month, I went to the agriculture office to apply for the Pradhan Mantri Kisan Samman Nidhi. The clerk demanded a 500 rupee bribe to 'process my file'. When I refused, he threatened to delay my application indefinitely. I ended up having to pay. This is so demoralizing - how can we build trust in government when corruption is so endemic?",67,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk highlights the pervasive problem of corruption in public service delivery, which undermines citizens' faith in government institutions - a key focus area of SDG 16.",16
2a0169ab,The Panchayat in our Hoshiarpur village has been refusing to hold elections for the last 3 years. The current sarpanch just keeps extending his term. We've filed multiple RTI requests but get no response. There's no way for us to vote out these corrupt leaders. What's the point of having elected local government if it's just a sham?,58,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk illustrates the lack of democratic accountability and transparent electoral processes at the local level, which are fundamental to SDG 16 on building effective, accountable and inclusive institutions.",16
543dedfa,"I'm a social worker in Fazilka district, helping farmers access government schemes. But the patwaris and revenue officers constantly demand bribes to process applications. Even when I threaten to report them, they just laugh and say 'good luck'. The entire system is rigged. How can we empower marginalized communities when the very officials meant to serve them are so corrupt?",60,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk highlights how pervasive corruption and abuse of power by officials undermines the ability of citizens, especially the marginalized, to access public services and their rights - a key challenge under SDG 16.",16
62314f01,The new SDM in our Gurdaspur district is actually trying to curb corruption. He's set up a public grievance redressal system and made panchayat accounts publicly available online. But the old guard of sarpanches and patwaris are furious. They're threatening anyone who tries to access information or file complaints. We need stronger legal protections for whistleblowers and RTI activists.,59,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk shows some positive efforts at improving transparency and accountability in governance, but also the pushback from vested interests, indicating the need for robust legal frameworks and institutions to support these reforms under SDG 16.",16
ad448b2b,"As a woman farmer in Moga district, I've faced countless problems accessing government schemes. The male patwari always demands a bribe to 'process my file'. When I refused, he filed false charges against me. I spent 6 months in court to prove my innocence. The system is stacked against us - how can we get justice when the authorities themselves are corrupt?",62,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk illustrates how gender discrimination, abuse of power by officials, and lack of access to impartial justice combine to undermine the rights of marginalized citizens, key challenges under SDG 16.",16
afac2474,"Our village in Kapurthala recently got its first woman sarpanch. She's been trying to crack down on the patwari's bribery racket, but he's threatening her family. The other male panchayat members also refuse to cooperate. They keep undermining her authority and decisions. Unless we can protect women leaders from such intimidation, true democratic governance will remain elusive.",57,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk highlights the challenges faced by women leaders in exercising authority and driving institutional reforms, which are critical to achieving inclusive and accountable governance under SDG 16.",16
46106689,"I'm a farmer in Sangrur district. Last year, our village was selected for the Pradhan Mantri Awas Yojana housing scheme. But the sarpanch and his cronies rigged the beneficiary list, giving the new homes to their own relatives. When I tried to file an RTI, the patwari denied my request, saying the list was 'confidential'. How can we trust a system that's so rife with nepotism and secrecy?",68,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk illustrates how lack of transparency and accountability in implementation of public welfare schemes undermines public trust in government institutions, a key issue under SDG 16.",16
25ae6e2a,"I'm a reporter covering rural issues in Tarn Taran district. Last month, I tried to investigate complaints about the sarpanch embezzling MGNREGA funds. But when I went to the panchayat office, the staff refused to share any information, even after I showed my press ID. They said the sarpanch had 'instructed' them not to cooperate. Journalists like me face huge barriers in holding local leaders accountable.",66,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk highlights the challenges faced by independent media and civil society in accessing information and exercising oversight over public institutions, which is crucial for accountable governance under SDG 16.",16
e8d1440b,"Our farmer producer company in Nawanshahr district has been struggling to get the block agriculture officer to approve our new cold storage plans. He keeps saying he 'needs more information', but we suspect he's just stalling until we pay a bribe. We've filed RTI requests but get vague responses. How can we build self-reliant agricultural enterprises when petty officials have so much unchecked power?",64,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk illustrates how lack of transparency, accountability and responsiveness in bureaucratic processes can undermine economic and social development, which are connected to the goals of SDG 16.",16
12f41e52,"In our Jagraon village, the sarpanch and his family have taken control of the local cooperative credit society. They're only giving loans to their own supporters, leaving out many deserving farmers. I've complained to the cooperative registrar, but he says there's nothing he can do. The whole system is rigged. How can we build a just, inclusive rural economy when power is concentrated in the hands of a few corrupt leaders?",71,en,synthetic_sdg16,synthetic,2026-05-13,[16],16,,high,"This chunk illustrates how abuse of power and lack of accountability in local institutions can undermine equitable access to economic opportunities, which is connected to the goals of SDG 16 on building effective and inclusive institutions.",16
